Date,Price,Open,High,Low,Volume,Change %
2021-11-02,220.678,203.471,222.222,201.147,4460000.0,8.47
2021-11-03,243.272,220.764,246.379,216.067,7930000.0,10.24
2021-11-04,247.144,243.113,250.208,234.909,5460000.0,1.59
2021-11-05,236.147,247.15,248.256,230.598,3430000.0,-4.45
2021-11-06,258.477,236.119,259.861,234.879,4440000.0,9.46
2021-11-07,249.644,258.48,258.581,245.752,2960000.0,-3.42
2021-11-08,248.419,249.673,253.269,240.742,3750000.0,-0.49
2021-11-09,239.027,248.376,253.164,237.809,3520000.0,-3.78
2021-11-10,233.686,239.041,247.956,217.998,4790000.0,-2.23
2021-11-11,233.576,233.635,246.427,229.543,3190000.0,-0.05
2021-11-12,228.551,233.498,238.996,220.997,3360000.0,-2.15
2021-11-13,241.684,228.551,241.939,225.006,2430000.0,5.75
2021-11-14,238.667,241.659,241.925,230.506,1960000.0,-1.25
2021-11-15,238.187,238.679,246.211,234.454,3030000.0,-0.2
2021-11-16,219.062,238.213,238.213,214.824,4300000.0,-8.03
2021-11-17,218.918,219.048,221.947,210.105,3630000.0,-0.07
2021-11-18,195.164,218.932,222.755,187.176,5620000.0,-10.85
2021-11-19,215.274,195.145,219.691,189.571,4450000.0,10.3
2021-11-20,217.833,215.282,221.152,206.068,2470000.0,1.19
2021-11-21,231.414,217.824,235.389,210.695,3150000.0,6.23
2021-11-22,215.854,231.41,231.983,211.95,3970000.0,-6.72
2021-11-23,221.885,215.839,226.021,211.232,2650000.0,2.79
2021-11-24,205.877,221.837,222.244,200.225,3120000.0,-7.21
2021-11-25,209.952,205.854,216.366,202.028,2900000.0,1.98
2021-11-26,191.991,210.017,210.417,183.084,4570000.0,-8.55
2021-11-27,193.061,192.184,199.403,190.811,1930000.0,0.56
2021-11-28,200.854,192.976,201.979,181.285,2670000.0,4.04
2021-11-29,204.135,200.85,212.787,199.789,2820000.0,1.63
2021-11-30,208.423,204.139,218.252,199.78,3650000.0,2.1
2021-12-01,229.829,208.486,232.452,207.999,4500000.0,10.27
2021-12-02,233.785,229.862,243.069,220.15,4760000.0,1.72
2021-12-03,212.047,233.765,239.426,205.628,4840000.0,-9.3
2021-12-04,201.088,211.854,212.584,175.186,6980000.0,-5.17
2021-12-05,196.444,201.093,204.309,182.027,4190000.0000000005,-2.31
2021-12-06,193.963,196.475,197.646,176.649,4880000.0,-1.26
2021-12-07,190.236,193.874,204.025,187.958,3680000.0,-1.92
2021-12-08,194.596,190.226,196.235,184.001,3380000.0,2.29
2021-12-09,181.363,194.624,196.636,178.746,3010000.0,-6.8
2021-12-10,167.596,181.267,184.44,167.446,3200000.0,-7.59
2021-12-11,171.728,167.475,173.801,161.587,2800000.0,2.47
2021-12-12,172.924,172.204,176.854,167.728,1770000.0,0.7
2021-12-13,155.203,172.906,172.951,148.384,4690000.0,-10.25
2021-12-14,161.299,155.259,162.906,149.821,3910000.0,3.93
2021-12-15,178.506,161.303,182.59,157.183,5550000.0,10.67
2021-12-16,176.904,178.522,189.008,174.478,3940000.0,-0.9
2021-12-17,175.586,176.926,182.357,168.149,3770000.0,-0.75
2021-12-18,182.861,175.562,184.272,171.065,1980000.0,4.14
2021-12-19,180.125,182.822,189.16,178.573,1930000.0,-1.5
2021-12-20,173.785,179.956,181.085,168.5,2630000.0,-3.52
2021-12-21,179.745,173.862,182.392,170.286,2400000.0,3.43
2021-12-22,178.406,179.736,187.539,177.145,2800000.0,-0.75
2021-12-23,190.047,178.411,193.442,175.77,2930000.0,6.53
2021-12-24,190.285,190.075,197.422,184.463,2800000.0,0.13
2021-12-25,193.127,190.493,195.052,189.224,1780000.0,1.49
2021-12-26,197.754,193.019,200.537,190.376,2190000.0,2.4
2021-12-27,195.645,197.801,204.712,194.865,1900000.0,-1.07
2021-12-28,177.151,195.602,195.602,176.793,3640000.0,-9.45
2021-12-29,170.626,177.191,180.581,170.434,2590000.0,-3.68
2021-12-30,172.482,170.602,175.697,168.382,1860000.0,1.09
2021-12-31,169.985,172.509,177.604,167.773,2049999.9999999998,-1.45
2022-01-01,179.068,169.985,179.176,169.985,1300000.0,5.34
2022-01-02,176.367,179.083,179.496,174.428,1080000.0,-1.51
2022-01-03,170.039,176.354,176.443,166.897,1650000.0,-3.59
2022-01-04,167.767,170.084,173.867,166.56,1650000.0,-1.34
2022-01-05,154.54,167.753,171.253,145.013,3090000.0,-7.88
2022-01-06,150.336,154.483,154.721,146.344,2910000.0,-2.72
2022-01-07,136.405,150.336,150.65,133.973,4690000.0,-9.27
2022-01-08,142.033,136.388,148.026,133.283,4179999.9999999995,4.13
2022-01-09,140.755,142.033,145.664,137.89,2210000.0,-0.9
2022-01-10,135.964,140.787,143.741,130.147,3300000.0,-3.4
2022-01-11,140.209,135.873,143.456,133.626,2410000.0,3.12
2022-01-12,151.437,140.209,153.119,138.286,3210000.0,8.01
2022-01-13,146.061,151.53,157.712,145.59,3040000.0,-3.55
2022-01-14,146.162,146.096,150.584,142.044,2350000.0,0.07
2022-01-15,147.677,146.158,149.524,144.147,1520000.0,1.04
2022-01-16,147.954,147.66,151.918,146.174,1520000.0,0.19
2022-01-17,139.824,148.016,148.26,137.144,2130000.0,-5.49
2022-01-18,141.282,139.832,142.598,134.454,2040000.0,1.04
2022-01-19,135.276,141.337,142.663,132.969,2049999.9999999998,-4.25
2022-01-20,127.672,135.31,143.831,126.537,2500000.0,-5.62
2022-01-21,112.362,127.639,128.651,106.543,8180000.0,-11.99
2022-01-22,94.665,112.312,114.048,88.48,10270000.0,-15.75
2022-01-23,99.766,94.679,104.673,93.326,5640000.0,5.39
2022-01-24,91.784,99.77,99.835,80.919,10990000.0,-8.0
2022-01-25,94.704,91.849,99.882,87.585,5830000.0,3.18
2022-01-26,91.905,94.704,103.487,89.487,7290000.0,-2.96
2022-01-27,89.422,91.905,94.404,85.887,5830000.0,-2.7
2022-01-28,91.318,89.513,93.526,87.338,4590000.0,2.12
2022-01-29,96.186,91.375,98.676,90.709,3440000.0,5.33
2022-01-30,93.385,96.029,97.461,91.471,2130000.0,-2.91
2022-01-31,99.627,93.418,101.346,89.264,4260000.0,6.68
2022-02-01,109.981,99.515,113.498,99.172,7110000.0,10.39
2022-02-02,101.908,109.981,112.266,97.121,7800000.0,-7.34
2022-02-03,101.675,101.97,103.073,94.207,5880000.0,-0.23
2022-02-04,112.401,101.827,112.71,100.388,6260000.0,10.55
2022-02-05,113.912,112.401,118.52,110.34,4099999.9999999995,1.35
2022-02-06,115.286,113.912,115.987,111.723,2290000.0,1.21
2022-02-07,117.512,115.286,121.836,112.906,4360000.0,1.93
2022-02-08,113.293,117.512,120.152,109.887,4410000.0,-3.59
2022-02-09,113.991,113.293,117.005,109.581,3200000.0,0.62
2022-02-10,106.19,113.991,114.93,105.816,4139999.9999999995,-6.84
2022-02-11,96.483,106.17,108.103,95.307,4500000.0,-9.14
2022-02-12,95.891,96.483,99.75,93.254,2760000.0,-0.61
2022-02-13,92.811,95.97,97.273,91.447,1950000.0,-3.21
2022-02-14,96.458,92.811,97.762,91.058,2990000.0,3.93
2022-02-15,105.352,96.458,105.606,96.388,3600000.0,9.22
2022-02-16,101.763,105.352,105.558,98.315,3240000.0,-3.41
2022-02-17,93.591,101.763,102.74,92.411,3050000.0,-8.03
2022-02-18,89.96,93.591,96.334,89.474,3020000.0,-3.88
2022-02-19,91.264,89.92,92.553,88.76,1830000.0,1.45
2022-02-20,90.6,91.264,93.808,85.878,3610000.0,-0.73
2022-02-21,82.879,90.693,95.988,82.806,5640000.0,-8.52
2022-02-22,86.413,82.879,87.38,81.16,4220000.0,4.26
2022-02-23,84.431,86.413,93.211,84.431,4590000.0,-2.29
2022-02-24,89.409,84.514,92.837,75.693,10390000.0,5.9
2022-02-25,92.778,89.409,94.995,87.035,5310000.0,3.77
2022-02-26,90.13,92.778,94.877,89.366,3180000.0,-2.85
2022-02-27,85.607,90.13,92.147,84.19,3630000.0,-5.02
2022-02-28,99.705,85.607,102.146,84.25,6160000.0,16.47
2022-03-01,98.63,99.705,101.807,94.434,5560000.0,-1.08
2022-03-02,100.702,98.63,106.335,96.899,6190000.0,2.1
2022-03-03,95.649,100.702,101.669,94.138,3740000.0,-5.02
2022-03-04,88.275,95.649,96.85,87.088,386320000.0,-7.71
2022-03-05,89.623,88.288,91.141,86.014,204270000.0,1.53
2022-03-06,84.538,89.633,89.894,84.164,230660000.0,-5.67
2022-03-07,81.786,84.549,86.564,80.054,363890000.0,-3.26
2022-03-08,82.308,81.66,84.99,81.345,306260000.0,0.64
2022-03-09,88.089,82.284,89.792,81.961,397720000.0,7.02
2022-03-10,82.871,88.089,88.555,80.766,314870000.0,-5.92
2022-03-11,80.665,82.872,84.275,80.106,272330000.0,-2.66
2022-03-12,81.402,80.665,82.706,80.595,140500000.0,0.91
2022-03-13,78.858,81.412,83.075,77.774,204300000.0,-3.13
2022-03-14,81.223,78.706,82.242,78.038,237210000.0,3.0
2022-03-15,82.85,81.226,85.84,78.887,236410000.0,2.0
2022-03-16,87.795,82.85,87.958,81.54,300400000.0,5.97
2022-03-17,87.813,87.796,90.985,86.667,320920000.0,0.02
2022-03-18,89.792,87.827,92.187,84.514,358910000.0,2.25
2022-03-19,92.435,89.789,94.538,89.265,93620000.0,2.94
2022-03-20,88.606,92.396,92.584,87.987,48970000.0,-4.14
2022-03-21,88.62,88.607,91.287,86.834,61340000.0,0.02
2022-03-22,90.424,88.61,93.956,88.024,64129999.99999999,2.04
2022-03-23,94.924,90.462,96.285,89.296,88020000.0,4.98
2022-03-24,102.35,94.915,103.718,93.497,116970000.0,7.82
2022-03-25,98.649,102.392,104.885,97.124,88340000.0,-3.62
2022-03-26,101.804,98.65,103.337,97.711,52440000.0,3.2
2022-03-27,107.093,101.804,107.42,98.85,59870000.0,5.2
2022-03-28,105.689,107.093,113.871,105.257,136070000.0,-1.31
2022-03-29,111.709,105.864,115.688,105.572,143960000.0,5.7
2022-03-30,120.727,111.708,125.149,107.203,222820000.0,8.07
2022-03-31,122.919,120.824,129.547,119.991,219280000.0,1.82
2022-04-01,134.599,122.856,138.377,117.9,223970000.0,9.5
2022-04-02,132.376,134.547,143.488,131.648,144800000.0,-1.65
2022-04-03,136.804,132.4,141.046,130.744,117060000.0,3.34
2022-04-04,132.132,136.831,138.224,125.913,129190000.0,-3.41
2022-04-05,126.784,132.113,136.566,126.179,105880000.0,-4.05
2022-04-06,112.99,126.759,127.368,112.077,218620000.0,-10.88
2022-04-07,118.577,112.997,119.914,110.897,168610000.0,4.94
2022-04-08,110.009,118.575,122.375,108.168,139830000.0,-7.23
2022-04-09,112.812,109.98,113.602,108.309,72320000.0,2.55
2022-04-10,111.044,112.895,115.99,109.808,63540000.0,-1.57
2022-04-11,99.532,111.15,111.924,98.289,134480000.0,-10.37
2022-04-12,103.181,99.636,109.214,98.437,125780000.0,3.67
2022-04-13,104.88,103.184,105.924,100.134,93360000.0,1.65
2022-04-14,100.744,104.902,107.673,98.88,85650000.0,-3.94
2022-04-15,101.407,100.777,102.871,99.59,53650000.0,0.66
2022-04-16,102.118,101.387,103.465,100.787,35830000.0,0.7
2022-04-17,100.296,102.108,105.445,99.732,63710000.0,-1.78
2022-04-18,102.304,100.225,102.628,94.834,103840000.0,2.0
2022-04-19,108.576,102.295,108.824,101.146,80810000.0,6.13
2022-04-20,105.55,108.604,110.868,104.368,97190000.0,-2.79
2022-04-21,101.757,105.553,109.963,100.029,105020000.0,-3.59
2022-04-22,100.533,101.735,103.541,99.255,84800000.0,-1.2
2022-04-23,100.583,100.531,102.823,98.418,62480000.0,0.05
2022-04-24,99.227,100.583,102.248,98.718,68600000.0,-1.35
2022-04-25,101.007,99.223,101.558,94.472,100050000.0,1.79
2022-04-26,95.683,100.973,101.972,94.672,76600000.0,-5.27
2022-04-27,98.324,95.729,100.644,94.92,87270000.0,2.76
2022-04-28,98.233,98.324,100.534,96.389,96830000.0,-0.09
2022-04-29,93.915,98.233,98.621,92.402,97130000.0,-4.4
2022-04-30,84.757,93.915,94.913,81.888,83420000.0,-9.75
2022-05-01,89.681,84.772,93.113,84.178,83450000.0,5.81
2022-05-02,87.462,89.741,90.766,85.095,102990000.0,-2.47
2022-05-03,85.833,87.463,88.765,84.656,71860000.0,-1.86
2022-05-04,92.792,85.821,93.01,85.434,121570000.0,8.11
2022-05-05,84.438,92.765,95.139,82.231,156600000.0,-9.0
2022-05-06,81.639,84.461,84.727,79.949,145420000.0,-3.32
2022-05-07,78.841,81.643,82.252,77.227,80910000.0,-3.43
2022-05-08,75.317,78.841,79.337,73.781,109880000.0,-4.47
2022-05-09,61.967,75.308,77.187,61.967,9110000.0,-17.73
2022-05-10,66.673,61.967,73.983,60.495,11810000.0,7.59
2022-05-11,50.647,66.69,68.31,43.394,17770000.0,-24.04
2022-05-12,44.622,50.605,53.955,37.342,19240000.0,-11.9
2022-05-13,48.832,44.636,56.151,43.895,12830000.0,9.43
2022-05-14,52.318,48.853,53.387,46.03,6990000.0,7.14
2022-05-15,58.664,52.312,59.243,49.692,5650000.0,12.13
2022-05-16,53.643,58.673,58.806,51.951,7550000.0,-8.56
2022-05-17,57.056,53.654,58.188,53.187,6100000.0,6.36
2022-05-18,49.91,57.064,57.816,49.543,6700000.0,-12.52
2022-05-19,52.167,49.91,53.92,48.299,7260000.0,4.52
2022-05-20,49.414,52.15,53.55,47.879,7130000.0,-5.28
2022-05-21,50.293,49.414,51.186,48.596,3000000.0,1.78
2022-05-22,52.46,50.293,53.126,49.675,3780000.0,4.31
2022-05-23,49.094,52.468,54.629,48.67,6220000.0,-6.42
2022-05-24,49.659,49.1,50.78,47.216,6240000.0,1.15
2022-05-25,47.961,49.655,50.472,47.602,4840000.0,-3.42
2022-05-26,43.369,47.961,48.624,41.846,10120000.0,-9.57
2022-05-27,41.076,43.404,43.889,40.053,11560000.0,-5.29
2022-05-28,44.245,41.083,44.931,40.324,6160000.0,7.72
2022-05-29,44.96,44.263,45.533,41.824,6940000.0,1.62
2022-05-30,47.206,44.967,48.217,44.267,8289999.999999999,5.0
2022-05-31,45.718,47.206,48.17,44.666,7320000.0,-3.15
2022-06-01,40.1,45.722,46.097,39.691,7750000.0,-12.29
2022-06-02,40.864,40.1,41.546,38.156,8189999.999999999,1.9
2022-06-03,38.265,40.856,41.512,37.701,7120000.0,-6.36
2022-06-04,38.953,38.265,39.212,35.818,5920000.0,1.8
2022-06-05,38.523,38.956,40.152,37.843,5360000.0,-1.1
2022-06-06,42.387,38.523,44.606,38.358,10620000.0,10.03
2022-06-07,39.321,42.387,42.479,37.543,11300000.0,-7.23
2022-06-08,38.805,39.33,40.83,38.307,6280000.0,-1.31
2022-06-09,39.948,38.82,41.824,38.456,6660000.0,2.94
2022-06-10,37.119,39.948,40.842,36.896,6720000.0,-7.08
2022-06-11,33.874,37.149,37.9,33.24,6890000.0,-8.74
2022-06-12,30.62,33.89,34.244,30.611,9840000.0,-9.61
2022-06-13,28.405,30.605,30.999,26.06,20800000.0,-7.23
2022-06-14,29.633,28.507,32.104,25.966,16970000.0,4.32
2022-06-15,34.708,29.6,34.769,26.798,17960000.0,17.12
2022-06-16,30.086,34.728,35.763,29.557,14600000.0,-13.32
2022-06-17,30.667,30.086,32.091,29.264,8790000.0,1.93
2022-06-18,31.95,30.687,31.98,27.184,12440000.0,4.18
2022-06-19,34.209,31.965,35.23,28.929,11860000.0,7.07
2022-06-20,35.265,34.207,36.793,31.751,11210000.0,3.09
2022-06-21,36.247,35.268,38.956,34.246,10240000.0,2.78
2022-06-22,34.082,36.302,36.82,33.665,9230000.0,-5.97
2022-06-23,38.15,34.091,38.482,34.01,9780000.0,11.94
2022-06-24,41.896,38.15,42.846,37.743,9140000.0,9.82
2022-06-25,42.26,41.889,42.613,39.776,5850000.0,0.87
2022-06-26,39.411,42.225,42.46,39.221,5850000.0,-6.74
2022-06-27,38.444,39.401,41.174,37.93,6140000.0,-2.45
2022-06-28,35.315,38.444,39.878,35.146,8060000.000000001,-8.14
2022-06-29,34.003,35.328,36.027,33.16,8770000.0,-3.72
2022-06-30,33.749,34.003,34.137,30.991,8570000.0,-0.75
2022-07-01,32.846,33.741,35.332,31.87,9360000.0,-2.67
2022-07-02,33.348,32.843,34.018,31.902,3950000.0,1.53
2022-07-03,33.397,33.348,33.632,32.178,3240000.0,0.15
2022-07-04,36.706,33.397,36.893,32.475,5670000.0,9.91
2022-07-05,35.411,36.707,36.932,33.173,8870000.0,-3.53
2022-07-06,37.037,35.411,37.563,34.843,7480000.0,4.59
2022-07-07,38.484,37.037,39.266,36.417,6020000.0,3.91
2022-07-08,38.134,38.49,39.531,36.504,7380000.0,-0.91
2022-07-09,38.07,38.146,38.847,37.802,3090000.0,-0.17
2022-07-10,36.69,38.07,38.101,36.327,3040000.0,-3.62
2022-07-11,33.448,36.69,36.697,33.262,4790000.0,-8.84
2022-07-12,32.667,33.448,34.58,32.611,4740000.0,-2.34
2022-07-13,34.937,32.674,35.02,31.942,7130000.0,6.95
2022-07-14,37.132,34.957,37.273,33.621,8020000.0,6.29
2022-07-15,37.367,37.139,39.02,36.586,6750000.0,0.63
2022-07-16,39.6,37.367,40.372,36.374,5900000.0,5.98
2022-07-17,38.557,39.603,41.064,38.336,5780000.0,-2.63
2022-07-18,43.578,38.589,44.02,38.574,9240000.0,13.02
2022-07-19,44.89,43.578,47.255,42.608,11610000.0,3.01
2022-07-20,42.04,44.89,46.26,41.383,10210000.0,-6.35
2022-07-21,43.131,42.051,44.03,39.7,9870000.0,2.6
2022-07-22,40.539,43.131,44.285,40.056,7010000.0,-6.01
2022-07-23,39.99,40.536,41.897,38.664,5160000.0,-1.35
2022-07-24,40.987,39.997,42.076,39.49,4630000.0,2.49
2022-07-25,36.661,40.973,41.077,36.6,6730000.0,-10.55
2022-07-26,36.27,36.643,36.806,34.707,6750000.0,-1.07
2022-07-27,40.259,36.267,40.484,35.697,8430000.0,11.0
2022-07-28,42.98,40.259,44.136,39.053,9910000.0,6.76
2022-07-29,41.909,42.986,44.309,41.231,7190000.0,-2.49
2022-07-30,43.837,41.909,46.562,41.494,7860000.0,4.6
2022-07-31,42.416,43.84,45.15,42.267,4710000.0,-3.24
2022-08-01,41.749,42.374,43.236,40.62,4830000.0,-1.57
2022-08-02,39.733,41.743,42.403,39.584,5200000.0,-4.83
2022-08-03,38.56,39.761,40.896,37.571,12440000.0,-2.95
2022-08-04,38.804,38.567,39.802,37.99,5840000.0,0.63
2022-08-05,40.573,38.807,41.29,38.733,5150000.0,4.56
2022-08-06,40.055,40.56,40.893,39.877,2310000.0,-1.28
2022-08-07,40.594,40.076,41.53,39.239,2550000.0,1.35
2022-08-08,42.23,40.603,43.664,40.57,5250000.0,4.03
2022-08-09,40.353,42.196,42.74,39.841,4150000.0000000005,-4.44
2022-08-10,42.462,40.353,42.725,39.167,6410000.0,5.23
2022-08-11,42.757,42.462,45.263,42.363,7680000.0,0.7
2022-08-12,45.439,42.762,45.477,42.173,4910000.0,6.27
2022-08-13,46.569,45.446,48.341,45.289,6810000.0,2.49
2022-08-14,44.876,46.566,48.019,44.489,4980000.0,-3.64
2022-08-15,43.71,44.87,47.192,42.777,6250000.0,-2.6
2022-08-16,43.127,43.713,44.296,42.595,5080000.0,-1.33
2022-08-17,40.519,43.1,44.684,40.209,6810000.0,-6.05
2022-08-18,39.495,40.519,41.654,39.443,4610000.0,-2.53
2022-08-19,35.844,39.488,39.573,35.435,10310000.0,-9.25
2022-08-20,35.28,35.876,37.254,34.294,6960000.0,-1.57
2022-08-21,36.458,35.28,37.013,34.587,5440000.0,3.34
2022-08-22,35.45,36.458,36.53,33.812,6220000.0,-2.77
2022-08-23,35.657,35.432,36.09,34.262,4210000.0,0.58
2022-08-24,34.896,35.653,36.362,34.317,4210000.0,-2.13
2022-08-25,35.29,34.892,36.47,34.886,3820000.0,1.13
2022-08-26,31.756,35.277,35.716,31.448,7560000.0,-10.01
2022-08-27,31.523,31.75,32.243,30.89,4380000.0,-0.73
2022-08-28,30.33,31.526,32.174,30.236,3290000.0,-3.79
2022-08-29,32.42,30.362,32.613,30.03,5710000.0,6.89
2022-08-30,31.443,32.417,33.123,30.713,5400000.0,-3.01
2022-08-31,31.507,31.454,32.904,31.197,4120000.0,0.2
2022-09-01,31.603,31.507,31.766,30.486,3350000.0,0.31
2022-09-02,31.257,31.6,32.376,30.796,3460000.0,-1.1
2022-09-03,31.12,31.25,31.273,30.817,1330000.0,-0.44
2022-09-04,32.13,31.124,32.176,31.024,1880000.0,3.25
2022-09-05,32.157,32.151,32.485,31.16,2300000.0,0.08
2022-09-06,30.872,32.16,33.85,30.549,6340000.0,-3.99
2022-09-07,32.681,30.872,32.921,30.38,3570000.0,5.86
2022-09-08,33.603,32.697,33.88,32.037,4170000.0,2.82
2022-09-09,34.719,33.603,35.889,33.593,5480000.0,3.32
2022-09-10,35.055,34.683,35.402,34.28,2890000.0,0.97
2022-09-11,34.99,35.039,35.974,34.08,2940000.0,-0.19
2022-09-12,37.458,35.006,38.296,34.426,7160000.0,7.05
2022-09-13,32.996,37.453,38.916,32.976,8910000.0,-11.91
2022-09-14,34.113,32.996,34.326,32.763,4330000.0,3.39
2022-09-15,33.088,34.113,34.755,32.564,4830000.0,-3.0
2022-09-16,32.233,33.088,33.202,31.541,3290000.0,-2.58
2022-09-17,33.711,32.243,33.89,32.227,1930000.0,4.58
2022-09-18,31.1,33.695,33.987,30.875,3150000.0,-7.74
2022-09-19,32.623,31.103,33.033,30.637,4810000.0,4.9
2022-09-20,31.413,32.623,32.87,31.336,3610000.0,-3.71
2022-09-21,30.761,31.413,33.374,30.11,6190000.0,-2.08
2022-09-22,32.415,30.706,32.85,30.607,4080000.0,5.38
2022-09-23,33.67,32.417,33.95,31.257,5110000.0,3.87
2022-09-24,33.417,33.667,34.744,33.189,4450000.0,-0.75
2022-09-25,32.306,33.383,34.037,31.953,2880000.0,-3.33
2022-09-26,33.887,32.316,33.94,31.89,4840000.0,4.89
2022-09-27,32.69,33.887,35.352,32.128,6490000.0,-3.53
2022-09-28,33.213,32.69,33.78,31.677,4700000.0,1.6
2022-09-29,33.917,33.213,34.41,32.697,4290000.0,2.12
2022-09-30,33.243,33.921,35.173,32.661,6280000.0,-1.99
2022-10-01,32.443,33.246,33.246,32.4,2190000.0,-2.41
2022-10-02,32.064,32.437,33.01,31.932,2410000.0,-1.17
2022-10-03,32.888,32.064,33.251,31.797,3120000.0,2.57
2022-10-04,34.101,32.884,34.391,32.844,3120000.0,3.69
2022-10-05,34.04,34.101,34.364,33.229,3080000.0,-0.18
2022-10-06,33.369,34.036,34.494,33.254,3240000.0,-1.97
2022-10-07,32.98,33.356,33.769,32.452,3070000.0,-1.17
2022-10-08,32.576,32.97,33.07,32.398,1400000.0,-1.23
2022-10-09,32.923,32.584,33.134,32.444,1360000.0,1.07
2022-10-10,31.934,32.923,33.433,31.926,2450000.0,-3.01
2022-10-11,30.81,31.937,31.954,30.49,3060000.0,-3.52
2022-10-12,31.156,30.806,31.514,30.683,1630000.0,1.12
2022-10-13,30.507,31.156,31.2,27.983,6670000.0,-2.09
2022-10-14,30.004,30.507,31.967,29.643,3670000.0,-1.65
2022-10-15,29.588,30.0,30.197,29.454,1640000.0,-1.39
2022-10-16,30.167,29.594,30.506,29.576,1330000.0,1.96
2022-10-17,31.213,30.167,31.283,29.837,2480000.0,3.47
2022-10-18,30.14,31.213,31.47,29.803,3030000.0,-3.44
2022-10-19,28.857,30.14,30.24,28.766,2590000.0,-4.26
2022-10-20,28.037,28.857,29.463,27.997,3590000.0,-2.84
2022-10-21,28.103,28.031,28.283,26.864,4550000.0,0.24
2022-10-22,28.008,28.103,28.173,27.5,1810000.0,-0.34
2022-10-23,29.293,28.005,29.405,27.843,2880000.0,4.59
2022-10-24,28.3,29.295,29.472,28.178,3350000.0,-3.39
2022-10-25,30.887,28.302,32.28,28.053,6620000.0,9.14
2022-10-26,31.294,30.883,32.064,30.684,5510000.0,1.32
2022-10-27,30.596,31.303,32.243,30.486,5300000.0,-2.23
2022-10-28,32.053,30.59,32.524,30.13,4470000.0,4.76
2022-10-29,32.873,32.056,33.83,31.856,4910000.0,2.56
2022-10-30,32.933,32.873,33.533,31.994,2940000.0,0.18
2022-10-31,32.571,32.94,34.363,32.223,4820000.0,-1.1
2022-11-01,32.203,32.564,33.386,32.16,3010000.0,-1.13
2022-11-02,30.813,32.21,32.93,30.24,5040000.0,-4.32
2022-11-03,30.86,30.81,32.223,30.624,3300000.0,0.15
2022-11-04,33.737,30.86,34.183,30.667,6110000.0,9.32
2022-11-05,36.874,33.74,38.729,33.683,10200000.0,9.3
2022-11-06,32.627,36.893,37.035,32.408,6470000.0,-11.52
2022-11-07,29.599,32.627,33.105,28.445,13550000.0,-9.28
2022-11-08,24.314,29.616,31.512,21.003,40350000.0,-17.86
2022-11-09,14.016,24.335,24.344,12.445,50780000.0,-42.35
2022-11-10,17.638,14.016,18.805,13.193,41670000.0,25.84
2022-11-11,16.451,17.645,18.265,15.189,22280000.0,-6.73
2022-11-12,14.544,16.451,16.451,14.474,9720000.0,-11.59
2022-11-13,13.157,14.544,14.702,13.043,10920000.0,-9.54
2022-11-14,13.989,13.157,14.953,12.163,16920000.0,6.33
2022-11-15,14.315,13.989,15.05,13.832,10940000.0,2.33
2022-11-16,14.173,14.311,14.601,13.653,6170000.0,-0.99
2022-11-17,13.73,14.173,14.477,12.973,10010000.0,-3.13
2022-11-18,13.186,13.723,13.723,12.996,4880000.0,-3.96
2022-11-19,12.83,12.677,12.964,12.643,4320000.0,-2.7
2022-11-20,12.274,12.834,13.463,12.135,6630000.0,-4.33
2022-11-21,11.836,12.274,12.277,11.296,8000000.0,-3.57
2022-11-22,12.422,11.836,12.494,10.96,8810000.0,4.95
2022-11-23,14.362,12.429,14.438,12.403,12710000.0,15.62
2022-11-24,14.586,14.362,14.904,13.848,7880000.0,1.56
2022-11-25,14.01,14.586,14.59,13.912,4790000.0,-3.95
2022-11-26,14.166,14.014,14.92,13.976,4680000.0,1.12
2022-11-27,14.111,14.17,14.44,14.056,3610000.0,-0.39
2022-11-28,13.324,14.107,14.166,12.786,8100000.0,-5.58
2022-11-29,13.346,13.324,13.93,13.156,4340000.0,0.16
2022-11-30,14.157,13.35,14.285,13.273,6170000.0,6.07
2022-12-01,13.504,14.144,14.184,13.406,4019999.9999999995,-4.61
2022-12-02,13.713,13.51,13.783,13.337,4040000.0,1.55
2022-12-03,13.293,13.713,13.753,13.235,2630000.0,-3.07
2022-12-04,13.71,13.293,13.75,13.272,2440000.0,3.14
2022-12-05,13.823,13.707,14.165,13.6,5420000.0,0.82
2022-12-06,14.3,13.825,14.351,13.81,4870000.0,3.45
2022-12-07,13.493,14.3,14.324,13.47,4030000.0000000005,-5.64
2022-12-08,13.69,13.493,13.763,13.28,3130000.0,1.46
2022-12-09,13.58,13.69,14.007,13.51,3640000.0,-0.8
2022-12-10,13.577,13.58,13.7,13.543,1380000.0,-0.02
2022-12-11,13.423,13.577,13.79,13.397,1830000.0,-1.13
2022-12-12,13.314,13.42,13.48,12.831,4320000.0,-0.82
2022-12-13,13.883,13.314,14.106,12.78,6000000.0,4.28
2022-12-14,14.124,13.877,14.936,13.807,8270000.0,1.73
2022-12-15,14.046,14.124,14.5,13.88,4650000.0,-0.55
2022-12-16,12.276,14.04,14.164,12.021,8150000.0,-12.6
2022-12-17,12.505,12.281,12.535,11.94,4940000.0,1.86
2022-12-18,12.37,12.51,12.599,12.275,2570000.0,-1.08
2022-12-19,11.94,12.38,12.58,11.69,4970000.0,-3.48
2022-12-20,12.27,11.94,12.475,11.845,3770000.0,2.76
2022-12-21,12.14,12.265,12.28,11.905,3190000.0,-1.06
