Date,Price,Open,High,Low,Volume,Change %
2017-04-15,1177.0,1177.3,1194.8,841.5,28390.0,-0.03
2017-04-16,1176.8,1177.0,1188.0,1166.7,18930.0,-0.02
2017-04-17,1194.0,1176.8,1203.0,1172.8,46480.0,1.46
2017-04-18,1206.1,1194.0,1213.9,1191.1,52750.0,1.01
2017-04-19,1215.2,1206.1,1218.2,1194.1,43350.0,0.76
2017-04-20,1238.1,1215.2,1246.6,1210.7,55200.0,1.88
2017-04-21,1249.6,1238.1,1257.0,1235.6,41340.0,0.93
2017-04-22,1240.9,1249.6,1257.0,1215.8,43820.0,-0.7
2017-04-23,1249.1,1240.9,1256.2,1223.1,42610.0,0.66
2017-04-24,1248.2,1249.1,1256.4,1234.9,38540.0,-0.08
2017-04-25,1264.3,1248.2,1272.6,1244.2,43890.0,1.29
2017-04-26,1286.6,1264.3,1309.2,1263.0,58910.0,1.77
2017-04-27,1332.9,1286.6,1346.8,1285.3,61770.0,3.6
2017-04-28,1329.6,1332.9,1356.2,1287.6,77570.0,-0.25
2017-04-29,1336.3,1329.6,1343.7,1314.2,40970.0,0.5
2017-04-30,1351.9,1336.3,1358.9,1309.7,40640.0,1.17
2017-05-01,1415.8,1351.9,1448.7,1342.8,100440.0,4.73
2017-05-02,1445.9,1415.8,1471.1,1394.8,70010.0,2.13
2017-05-03,1485.6,1445.9,1496.4,1424.1,81720.0,2.74
2017-05-04,1516.8,1485.6,1609.8,1437.1,136710.0,2.1
2017-05-05,1507.8,1516.8,1588.1,1485.0,120380.0,-0.59
2017-05-06,1545.3,1507.8,1560.4,1503.9,59600.0,2.49
2017-05-07,1554.4,1545.3,1572.9,1495.2,71360.0,0.59
2017-05-08,1664.5,1554.4,1667.7,1552.9,107230.0,7.08
2017-05-09,1697.5,1664.5,1757.4,1620.0,127230.0,1.98
2017-05-10,1752.3,1697.5,1766.2,1665.0,89680.0,3.23
2017-05-11,1819.3,1752.3,1864.8,1741.5,109010.0,3.82
2017-05-12,1686.4,1819.3,1822.5,1641.2,109340.0,-7.31
2017-05-13,1763.7,1686.4,1770.5,1594.6,75470.0,4.59
2017-05-14,1772.6,1763.7,1802.8,1736.1,40640.0,0.5
2017-05-15,1708.9,1772.6,1776.7,1656.8,80240.0,-3.59
2017-05-16,1729.3,1708.9,1752.6,1653.7,75540.0,1.19
2017-05-17,1801.3,1729.3,1842.8,1704.0,94620.0,4.16
2017-05-18,1881.0,1801.3,1980.5,1791.1,73100.0,4.42
2017-05-19,1962.0,1881.0,1969.7,1875.3,98760.0,4.31
2017-05-20,2040.2,1962.0,2048.4,1944.4,89860.0,3.98
2017-05-21,2044.2,2040.2,2094.9,1980.1,78780.0,0.2
2017-05-22,2124.4,2044.2,2264.8,1998.6,174380.0,3.92
2017-05-23,2272.6,2124.4,2286.3,2110.8,114180.0,6.97
2017-05-24,2445.3,2272.6,2497.0,2263.3,149260.0,7.6
2017-05-25,2307.2,2445.3,2781.8,2210.5,248440.0,-5.65
2017-05-26,2244.9,2307.0,2616.5,2051.4,191490.0,-2.7
2017-05-27,2052.4,2244.9,2322.4,1868.6,222950.0,-8.57
2017-05-28,2189.0,2052.4,2300.5,2051.1,125000.0,6.66
2017-05-29,2278.2,2189.0,2337.4,2117.3,92240.0,4.07
2017-05-30,2192.6,2278.2,2329.3,2147.1,120960.0,-3.76
2017-05-31,2303.3,2192.6,2330.6,2168.4,117750.0,5.05
2017-06-01,2412.6,2303.3,2460.8,2303.3,122700.0,4.75
2017-06-02,2492.6,2412.6,2494.0,2385.6,83030.0,3.31
2017-06-03,2545.4,2492.6,2582.8,2449.9,70960.0,2.12
2017-06-04,2524.1,2545.4,2559.8,2478.2,59480.0,-0.84
2017-06-05,2705.0,2524.1,2705.4,2523.9,86690.0,7.17
2017-06-06,2870.5,2705.0,2931.2,2699.7,192230.0,6.12
2017-06-07,2691.5,2870.5,2880.9,2626.6,122680.0,-6.24
2017-06-08,2798.8,2691.5,2808.4,2623.6,95420.0,3.99
2017-06-09,2811.4,2798.8,2852.1,2786.1,67050.0,0.45
2017-06-10,2900.3,2811.4,2914.2,2807.4,86520.0,3.16
2017-06-11,2973.4,2900.3,2977.9,2867.3,83030.0,2.52
2017-06-12,2656.8,2973.4,2985.1,2483.6,217960.0,-10.65
2017-06-13,2713.0,2656.8,2784.8,2647.4,116740.0,2.12
2017-06-14,2467.3,2713.0,2803.7,2349.0,174190.0,-9.06
2017-06-15,2442.5,2467.3,2521.6,2125.6,262790.0,-1.01
2017-06-16,2508.6,2442.5,2536.4,2335.3,117210.0,2.71
2017-06-17,2655.1,2508.6,2690.7,2454.8,95950.0,5.84
2017-06-18,2539.6,2655.1,2676.0,2488.6,92000.0,-4.35
2017-06-19,2616.8,2539.6,2617.8,2518.8,81830.0,3.04
2017-06-20,2754.4,2616.8,2800.5,2614.0,111300.0,5.26
2017-06-21,2677.6,2754.4,2804.4,2624.4,116030.0,-2.79
2017-06-22,2722.8,2677.6,2757.3,2623.2,78300.0,1.69
2017-06-23,2710.4,2722.8,2759.7,2699.5,56940.0,-0.46
2017-06-24,2590.1,2710.4,2741.6,2540.4,86960.0,-4.44
2017-06-25,2541.6,2590.1,2660.7,2472.4,86970.0,-1.87
2017-06-26,2446.1,2541.6,2584.8,2327.3,165830.0,-3.76
2017-06-27,2583.8,2446.1,2585.1,2309.6,159260.0,5.63
2017-06-28,2577.7,2583.8,2616.9,2490.1,110420.0,-0.23
2017-06-29,2558.4,2577.7,2605.9,2526.5,75320.0,-0.75
2017-06-30,2480.6,2558.4,2576.3,2469.5,73000.0,-3.04
2017-07-01,2424.6,2480.6,2529.6,2387.5,66320.0,-2.26
2017-07-02,2536.5,2424.6,2555.3,2375.9,67760.0,4.61
2017-07-03,2572.5,2536.5,2617.5,2506.3,83420.0,1.42
2017-07-04,2617.3,2572.5,2658.7,2570.0,80680.0,1.74
2017-07-05,2627.9,2617.3,2642.7,2562.0,89720.0,0.4
2017-07-06,2614.2,2627.9,2634.8,2581.8,60160.0,-0.52
2017-07-07,2513.9,2614.2,2617.5,2484.7,90450.0,-3.84
2017-07-08,2564.9,2513.9,2568.7,2480.6,54510.0,2.03
2017-07-09,2511.4,2564.9,2576.7,2509.6,39160.0,-2.08
2017-07-10,2344.0,2511.4,2530.3,2271.8,123800.0,-6.67
2017-07-11,2324.3,2344.0,2412.8,2265.5,146630.0,-0.84
2017-07-12,2403.1,2324.3,2424.8,2262.1,109520.0,3.39
2017-07-13,2362.4,2403.1,2436.7,2335.0,88170.0,-1.69
2017-07-14,2234.2,2362.4,2370.5,2165.4,114410.0,-5.43
2017-07-15,1975.1,2234.2,2237.1,1974.0,155320.0,-11.6
2017-07-16,1914.1,1975.1,2044.4,1809.0,189640.0,-3.09
2017-07-17,2233.4,1914.1,2233.8,1913.8,176890.0,16.68
2017-07-18,2320.2,2233.4,2400.7,2164.6,202620.0,3.89
2017-07-19,2282.6,2320.2,2412.4,2243.1,154320.0,-1.62
2017-07-20,2866.0,2282.6,2932.8,2282.1,310340.0,25.56
2017-07-21,2675.1,2866.0,2874.0,2622.5,193760.0,-6.66
2017-07-22,2836.5,2675.1,2876.7,2658.6,121920.0,6.04
2017-07-23,2756.6,2836.5,2856.7,2675.6,108230.0,-2.82
2017-07-24,2763.4,2756.6,2798.9,2715.7,83010.0,0.25
2017-07-25,2582.6,2763.4,2779.1,2472.6,205880.0,-6.54
2017-07-26,2559.2,2582.6,2631.7,2441.5,135500.0,-0.9
2017-07-27,2691.9,2559.2,2712.9,2547.7,103830.0,5.18
2017-07-28,2806.8,2691.9,2843.8,2683.6,138910.0,4.27
2017-07-29,2733.5,2806.8,2812.1,2699.4,84490.0,-2.61
2017-07-30,2766.5,2733.5,2773.1,2621.7,82720.0,1.21
2017-07-31,2883.3,2766.5,2916.3,2723.1,91120.0,4.22
2017-08-01,2747.0,2883.3,2946.0,2659.6,123170.0,-4.73
2017-08-02,2720.5,2747.0,2773.8,2668.9,81820.0,-0.96
2017-08-03,2810.0,2720.5,2822.9,2717.6,68100.0,3.29
2017-08-04,2878.5,2810.0,2892.7,2779.5,68760.0,2.44
2017-08-05,3262.8,2878.5,3344.0,2875.9,159400.0,13.35
2017-08-06,3232.0,3262.8,3295.1,3166.5,60660.0,-0.94
2017-08-07,3401.9,3232.0,3425.1,3198.5,88110.0,5.26
2017-08-08,3429.4,3401.9,3494.9,3357.1,106940.0,0.81
2017-08-09,3348.8,3429.4,3437.1,3251.0,97060.0,-2.35
2017-08-10,3425.7,3348.8,3453.8,3322.9,71000.0,2.3
2017-08-11,3654.4,3425.7,3706.5,3409.8,97560.0,6.68
2017-08-12,3871.6,3654.4,3967.3,3611.4,123590.0,5.94
2017-08-13,4062.6,3871.6,4189.4,3847.3,158590.0,4.93
2017-08-14,4327.9,4062.6,4336.7,3978.9,128460.00000000001,6.53
2017-08-15,4161.7,4327.9,4436.5,3837.1,211580.0,-3.84
2017-08-16,4387.4,4161.7,4398.1,3938.6,112900.0,5.42
2017-08-17,4278.9,4387.4,4487.5,4194.1,127480.0,-2.47
2017-08-18,4105.4,4278.9,4362.7,3978.3,144400.0,-4.06
2017-08-19,4150.5,4105.4,4189.7,3957.5,113720.0,1.1
2017-08-20,4066.6,4150.5,4182.3,4034.4,70160.0,-2.02
2017-08-21,4005.1,4066.6,4097.3,3966.9,90650.0,-1.51
2017-08-22,4089.7,4005.1,4142.7,3612.2,169140.0,2.11
2017-08-23,4141.1,4089.7,4255.6,4070.5,96650.0,1.26
2017-08-24,4318.4,4141.1,4364.1,4111.7,72360.0,4.28
2017-08-25,4364.4,4318.4,4461.7,4292.6,82900.0,1.07
2017-08-26,4352.3,4364.4,4379.3,4263.3,46160.0,-0.28
2017-08-27,4345.8,4352.3,4408.2,4321.1,42520.0,-0.15
2017-08-28,4390.3,4345.8,4403.1,4195.2,75490.0,1.03
2017-08-29,4597.3,4390.3,4647.8,4350.2,100800.0,4.71
2017-08-30,4583.0,4597.3,4644.1,4491.8,68470.0,-0.31
2017-08-31,4735.1,4583.0,4765.1,4580.1,72290.0,3.32
2017-09-01,4921.9,4735.1,4925.2,4690.2,102010.0,3.94
2017-09-02,4573.8,4921.9,4976.5,4448.6,160770.0,-7.07
